"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","stage"
"Myeloid-CLEC10A-APC","C6-SLC2A1-like","TGFB1","TGFbR1_R2",0.0152600833095533,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-Cycling","TGFB1","TGFbR1_R2",0.025706153722744,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.00664120898082059,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.0161260393852465,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"C6-SLC2A1-like","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00739146153333675,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"C7-APOBEC3A-like","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00666547445529473,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mac-Cycling","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.0035753028748359,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mac-FOLR2-LYVE1-resident","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00247610198665537,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00637489996839231,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mac-TNF-CCL4-inflammatory","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00237990103796538,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00666814931665115,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Myeloid-CLEC10A-APC","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00914697401758818,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Myeloid-CLEC10A-APC","C6-SLC2A1-like","CCL3","CCR1",0.153829264551612,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","C7-APOBEC3A-like","CCL3","CCR1",0.134323030194314,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-Cycling","CCL3","CCR1",0.0672369845238938,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-FOLR2-LYVE1-resident","CCL3","CCR1",0.128663923763203,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-OLFML3-CX3CR1-resident","CCL3","CCR1",0.0983426051344754,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-TNF-CCL4-inflammatory","CCL3","CCR1",0.0229742455140755,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mono-FCN1-S100A8-S100A9","CCL3","CCR1",0.049482189752952,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C6-SLC2A1-like","Myeloid-CLEC10A-APC","CCL3","CCR1",0.0557648012399437,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C7-APOBEC3A-like","Myeloid-CLEC10A-APC","CCL3","CCR1",0.0283325692452106,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-Cycling","Myeloid-CLEC10A-APC","CCL3","CCR1",0.0168092704947948,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-FOLR2-LYVE1-resident","Myeloid-CLEC10A-APC","CCL3","CCR1",0.0203863689210183,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-NUPR1-IGF2-stress","Myeloid-CLEC10A-APC","CCL3","CCR1",0.0116287738034009,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Myeloid-CLEC10A-APC","CCL3","CCR1",0.0546420269245924,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-TNF-CCL4-inflammatory","Myeloid-CLEC10A-APC","CCL3","CCR1",0.0613943022471669,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Myeloid-CLEC10A-APC","CCL3","CCR1",0.0251006430122582,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Myeloid-CLEC10A-APC","CCL3","CCR1",0.0557892284802737,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","C6-SLC2A1-like","CCL3L3","CCR1",0.140483526882343,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","C7-APOBEC3A-like","CCL3L3","CCR1",0.122424748040672,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-Cycling","CCL3L3","CCR1",0.0608633606972816,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-FOLR2-LYVE1-resident","CCL3L3","CCR1",0.117199057439971,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-OLFML3-CX3CR1-resident","CCL3L3","CCR1",0.0893026726620441,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-TNF-CCL4-inflammatory","CCL3L3","CCR1",0.0207033091722746,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mono-FCN1-S100A8-S100A9","CCL3L3","CCR1",0.0447109291828909,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C6-SLC2A1-like","Myeloid-CLEC10A-APC","CCL3L3","CCR1",0.040788044935072,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C7-APOBEC3A-like","Myeloid-CLEC10A-APC","CCL3L3","CCR1",0.017926261737166,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-Cycling","Myeloid-CLEC10A-APC","CCL3L3","CCR1",0.00975214050759708,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-FOLR2-LYVE1-resident","Myeloid-CLEC10A-APC","CCL3L3","CCR1",0.00823787462413615,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-NUPR1-IGF2-stress","Myeloid-CLEC10A-APC","CCL3L3","CCR1",0.00659320215725906,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Myeloid-CLEC10A-APC","CCL3L3","CCR1",0.0475090411018233,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-TNF-CCL4-inflammatory","Myeloid-CLEC10A-APC","CCL3L3","CCR1",0.0572573214518621,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Myeloid-CLEC10A-APC","CCL3L3","CCR1",0.0203222788700764,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Myeloid-CLEC10A-APC","CCL3L3","CCR1",0.0504420925339363,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","C7-APOBEC3A-like","CCL2","CCR2",0.0036324675743995,0,"CCL2_CCR2","CCL2 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","C6-SLC2A1-like","CCL4","CCR5",0.0215782214295648,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","C7-APOBEC3A-like","CCL4","CCR5",0.0318662099117323,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-OLFML3-CX3CR1-resident","CCL4","CCR5",0.0083716627994006,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C6-SLC2A1-like","Myeloid-CLEC10A-APC","CCL4","CCR5",0.0109368240509486,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C7-APOBEC3A-like","Myeloid-CLEC10A-APC","CCL4","CCR5",0.00620801780984307,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-Cycling","Myeloid-CLEC10A-APC","CCL4","CCR5",0.00104858702991283,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-FOLR2-LYVE1-resident","Myeloid-CLEC10A-APC","CCL4","CCR5",0.002277459684622,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-NUPR1-IGF2-stress","Myeloid-CLEC10A-APC","CCL4","CCR5",0.00145666580509511,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Myeloid-CLEC10A-APC","CCL4","CCR5",0.0107100678562491,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-TNF-CCL4-inflammatory","Myeloid-CLEC10A-APC","CCL4","CCR5",0.0139525439290615,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Myeloid-CLEC10A-APC","CCL4","CCR5",0.00513834718215639,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Myeloid-CLEC10A-APC","CCL4","CCR5",0.0123820469589417,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","C6-SLC2A1-like","CCL3","CCR5",0.0234658168169381,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","C7-APOBEC3A-like","CCL3","CCR5",0.0346219208338262,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-OLFML3-CX3CR1-resident","CCL3","CCR5",0.00911475191809313,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C6-SLC2A1-like","Myeloid-CLEC10A-APC","CCL3","CCR5",0.0134701049790282,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C7-APOBEC3A-like","Myeloid-CLEC10A-APC","CCL3","CCR5",0.00669624212741803,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-Cycling","Myeloid-CLEC10A-APC","CCL3","CCR5",0.00393711956700796,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-FOLR2-LYVE1-resident","Myeloid-CLEC10A-APC","CCL3","CCR5",0.00478829931551473,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-NUPR1-IGF2-stress","Myeloid-CLEC10A-APC","CCL3","CCR5",0.00271278165349795,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Myeloid-CLEC10A-APC","CCL3","CCR5",0.0131870036813527,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-TNF-CCL4-inflammatory","Myeloid-CLEC10A-APC","CCL3","CCR5",0.0148972859691253,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Myeloid-CLEC10A-APC","CCL3","CCR5",0.00591736431327513,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Myeloid-CLEC10A-APC","CCL3","CCR5",0.0134762698474661,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","C7-APOBEC3A-like","MIF","CD74_CXCR4",0.0376824803394138,0.03,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-OLFML3-CX3CR1-resident","MIF","CD74_CXCR4",0.05669150297132,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Non-malignant"
"C6-SLC2A1-like","Myeloid-CLEC10A-APC","MIF","CD74_CXCR4",0.0548347545641074,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Non-malignant"
"C7-APOBEC3A-like","Myeloid-CLEC10A-APC","MIF","CD74_CXCR4",0.0650494688537082,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Non-malignant"
"Mac-Cycling","Myeloid-CLEC10A-APC","MIF","CD74_CXCR4",0.0686849119223102,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Myeloid-CLEC10A-APC","MIF","CD74_CXCR4",0.0557368278139,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Non-malignant"
"Myeloid-CLEC10A-APC","Myeloid-CLEC10A-APC","MIF","CD74_CXCR4",0.042515381970682,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Non-malignant"
"Myeloid-CLEC10A-APC","C6-SLC2A1-like","MIF","CD74_CD44",0.0397084077789913,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"Myeloid-CLEC10A-APC","C7-APOBEC3A-like","MIF","CD74_CD44",0.0418901293050076,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-Cycling","MIF","CD74_CD44",0.0368109933961613,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-FOLR2-LYVE1-resident","MIF","CD74_CD44",0.0339766739835581,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-OLFML3-CX3CR1-resident","MIF","CD74_CD44",0.0419068945351711,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-TNF-CCL4-inflammatory","MIF","CD74_CD44",0.0392528484607423,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"Myeloid-CLEC10A-APC","Mono-FCN1-S100A8-S100A9","MIF","CD74_CD44",0.0461811077770619,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"C6-SLC2A1-like","Myeloid-CLEC10A-APC","MIF","CD74_CD44",0.0602479199324061,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"C7-APOBEC3A-like","Myeloid-CLEC10A-APC","MIF","CD74_CD44",0.0713948387375628,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"Mac-Cycling","Myeloid-CLEC10A-APC","MIF","CD74_CD44",0.0753563251833997,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Myeloid-CLEC10A-APC","MIF","CD74_CD44",0.0612332746351456,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"Myeloid-CLEC10A-APC","Myeloid-CLEC10A-APC","MIF","CD74_CD44",0.0467725883381809,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"Myeloid-CLEC10A-APC","C6-SLC2A1-like","IL10","IL10RA_IL10RB",0.0200524941226733,0,"IL10_IL10RA_IL10RB","IL10 - (IL10RA+IL10RB)","IL10","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","C7-APOBEC3A-like","IL10","IL10RA_IL10RB",0.0182877940195553,0,"IL10_IL10RA_IL10RB","IL10 - (IL10RA+IL10RB)","IL10","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-Cycling","IL10","IL10RA_IL10RB",0.00737116085196404,0,"IL10_IL10RA_IL10RB","IL10 - (IL10RA+IL10RB)","IL10","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-FOLR2-LYVE1-resident","IL10","IL10RA_IL10RB",0.00803482834421392,0,"IL10_IL10RA_IL10RB","IL10 - (IL10RA+IL10RB)","IL10","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-OLFML3-CX3CR1-resident","IL10","IL10RA_IL10RB",0.0103988490941023,0,"IL10_IL10RA_IL10RB","IL10 - (IL10RA+IL10RB)","IL10","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mono-FCN1-S100A8-S100A9","IL10","IL10RA_IL10RB",0.0091021373068439,0,"IL10_IL10RA_IL10RB","IL10 - (IL10RA+IL10RB)","IL10","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C6-SLC2A1-like","Myeloid-CLEC10A-APC","IL10","IL10RA_IL10RB",0.0295192973395763,0,"IL10_IL10RA_IL10RB","IL10 - (IL10RA+IL10RB)","IL10","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C7-APOBEC3A-like","Myeloid-CLEC10A-APC","IL10","IL10RA_IL10RB",0.000790169654392851,0,"IL10_IL10RA_IL10RB","IL10 - (IL10RA+IL10RB)","IL10","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Myeloid-CLEC10A-APC","IL10","IL10RA_IL10RB",0.00308178746696644,0,"IL10_IL10RA_IL10RB","IL10 - (IL10RA+IL10RB)","IL10","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-TNF-CCL4-inflammatory","Myeloid-CLEC10A-APC","IL10","IL10RA_IL10RB",0.00780663884349363,0,"IL10_IL10RA_IL10RB","IL10 - (IL10RA+IL10RB)","IL10","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Myeloid-CLEC10A-APC","IL10","IL10RA_IL10RB",0.0179038816950739,0,"IL10_IL10RA_IL10RB","IL10 - (IL10RA+IL10RB)","IL10","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-Cycling","Myeloid-CLEC10A-APC","IL16","CD4",0.00112792128364374,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Myeloid-CLEC10A-APC","IL16","CD4",0.00166672442556554,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","C6-SLC2A1-like","TNF","TNFRSF1A",0.0285307922082726,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","C7-APOBEC3A-like","TNF","TNFRSF1A",0.0368653955482166,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-Cycling","TNF","TNFRSF1A",0.0340825836206052,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-FOLR2-LYVE1-resident","TNF","TNFRSF1A",0.033577686821986,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-OLFML3-CX3CR1-resident","TNF","TNFRSF1A",0.0354069382636524,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-TNF-CCL4-inflammatory","TNF","TNFRSF1A",0.0125886100184473,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mono-FCN1-S100A8-S100A9","TNF","TNFRSF1A",0.0178050684693044,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C6-SLC2A1-like","Myeloid-CLEC10A-APC","TNF","TNFRSF1A",0.00798193989833586,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C7-APOBEC3A-like","Myeloid-CLEC10A-APC","TNF","TNFRSF1A",0.00557704839576166,0.01,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Myeloid-CLEC10A-APC","TNF","TNFRSF1A",0.00229920606686404,0.02,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-TNF-CCL4-inflammatory","Myeloid-CLEC10A-APC","TNF","TNFRSF1A",0.0171422838763131,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Myeloid-CLEC10A-APC","TNF","TNFRSF1A",0.00358106597713105,0.01,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Myeloid-CLEC10A-APC","TNF","TNFRSF1A",0.0114429026480638,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","C6-SLC2A1-like","TNF","TNFRSF1B",0.0595688821923771,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","C7-APOBEC3A-like","TNF","TNFRSF1B",0.0386620285516001,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-Cycling","TNF","TNFRSF1B",0.0367124507831578,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-FOLR2-LYVE1-resident","TNF","TNFRSF1B",0.0447267123198907,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","Mac-OLFML3-CX3CR1-resident","TNF","TNFRSF1B",0.0564984932335402,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
