"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","stage"
"CD8 T","C6-SLC2A1-like","TGFB1","TGFbR1_R2",0.00486746964763273,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"CD8 T","Mac-Cycling","TGFB1","TGFbR1_R2",0.00825800219196026,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"CD8 T","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.00211102994388551,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"CD8 T","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.00515291228096668,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"CD8 T","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00290959054393449,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"CD8 T","C6-SLC2A1-like","CCL5","CCR1",0.155512172831403,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C7-APOBEC3A-like","CCL5","CCR1",0.135826793098845,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-Cycling","CCL5","CCR1",0.0680487480118799,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-FOLR2-LYVE1-resident","CCL5","CCR1",0.130113854628955,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-OLFML3-CX3CR1-resident","CCL5","CCR1",0.0994898560361506,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-TNF-CCL4-inflammatory","CCL5","CCR1",0.023264946243627,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mono-FCN1-S100A8-S100A9","CCL5","CCR1",0.0500911079503582,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Myeloid-CLEC10A-APC","CCL5","CCR1",0.0564711487968429,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C6-SLC2A1-like","CCL3","CCR1",0.0301093345431853,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C7-APOBEC3A-like","CCL3","CCR1",0.0258127614588689,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-Cycling","CCL3","CCR1",0.0121596503413112,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-FOLR2-LYVE1-resident","CCL3","CCR1",0.0245953679905025,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-OLFML3-CX3CR1-resident","CCL3","CCR1",0.0182845055476466,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-TNF-CCL4-inflammatory","CCL3","CCR1",0.00399937632567743,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mono-FCN1-S100A8-S100A9","CCL3","CCR1",0.00881134868540531,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Myeloid-CLEC10A-APC","CCL3","CCR1",0.00998892775042597,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C6-SLC2A1-like","CCL3L3","CCR1",0.0134909762236746,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C7-APOBEC3A-like","CCL3L3","CCR1",0.0115376169283159,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-Cycling","CCL3L3","CCR1",0.00539323903766169,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-FOLR2-LYVE1-resident","CCL3L3","CCR1",0.0109858822366996,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-OLFML3-CX3CR1-resident","CCL3L3","CCR1",0.00813790853275416,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-TNF-CCL4-inflammatory","CCL3L3","CCR1",0.00176574939124796,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mono-FCN1-S100A8-S100A9","CCL3L3","CCR1",0.00390079025883347,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Myeloid-CLEC10A-APC","CCL3L3","CCR1",0.00442503514569373,0,"CCL3L3_CCR1","CCL3L3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C6-SLC2A1-like","CCL4","CCR5",0.0244829623424847,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C7-APOBEC3A-like","CCL4","CCR5",0.0361047583094012,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-OLFML3-CX3CR1-resident","CCL4","CCR5",0.00951590018378573,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Myeloid-CLEC10A-APC","CCL4","CCR5",0.0140666473711555,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C6-SLC2A1-like","CCL5","CCR5",0.0237625862816701,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C7-APOBEC3A-like","CCL5","CCR5",0.0350547155367552,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-OLFML3-CX3CR1-resident","CCL5","CCR5",0.00923174091764532,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Myeloid-CLEC10A-APC","CCL5","CCR5",0.0136484684059434,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C6-SLC2A1-like","CCL3","CCR5",0.00408664766480905,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C7-APOBEC3A-like","CCL3","CCR5",0.00608694720877507,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-OLFML3-CX3CR1-resident","CCL3","CCR5",0.00156832929072083,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Myeloid-CLEC10A-APC","CCL3","CCR5",0.0023272748533124,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C6-SLC2A1-like","CD8 T","MIF","CD74_CXCR4",0.0352615387686755,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Non-malignant"
"C7-APOBEC3A-like","CD8 T","MIF","CD74_CXCR4",0.0419921116705326,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Non-malignant"
"Mac-Cycling","CD8 T","MIF","CD74_CXCR4",0.0444001353234387,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","CD8 T","MIF","CD74_CXCR4",0.0358538322984249,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Non-malignant"
"Myeloid-CLEC10A-APC","CD8 T","MIF","CD74_CXCR4",0.0272129465727012,0.01,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Non-malignant"
"CD8 T","Mac-OLFML3-CX3CR1-resident","MIF","CD74_CXCR4",0.0362906591264492,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Non-malignant"
"CD8 T","C6-SLC2A1-like","MIF","CD74_CD44",0.0252554281423573,0.02,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"C6-SLC2A1-like","CD8 T","MIF","CD74_CD44",0.0276198879601307,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"C7-APOBEC3A-like","CD8 T","MIF","CD74_CD44",0.0329416600837162,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"Mac-Cycling","CD8 T","MIF","CD74_CD44",0.0348495681540696,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","CD8 T","MIF","CD74_CD44",0.0280875605338767,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"Myeloid-CLEC10A-APC","CD8 T","MIF","CD74_CD44",0.0212770654529985,0.01,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"CD8 T","Mac-Cycling","MIF","CD74_CD44",0.0233869247479348,0.04,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"CD8 T","Mac-FOLR2-LYVE1-resident","MIF","CD74_CD44",0.0215630727478504,0.03,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"CD8 T","Mac-OLFML3-CX3CR1-resident","MIF","CD74_CD44",0.0266759432550588,0.01,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"CD8 T","Mac-TNF-CCL4-inflammatory","MIF","CD74_CD44",0.0249613722324078,0.02,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"CD8 T","Mono-FCN1-S100A8-S100A9","MIF","CD74_CD44",0.0294444460749318,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"CD8 T","Myeloid-CLEC10A-APC","MIF","CD74_CD44",0.0298282696190501,0.01,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Non-malignant"
"CD8 T","C6-SLC2A1-like","IFNG","IFNGR1_IFNGR2",0.0201482501835447,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C7-APOBEC3A-like","IFNG","IFNGR1_IFNGR2",0.0178271260641815,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-Cycling","IFNG","IFNGR1_IFNGR2",0.0190237511250013,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-FOLR2-LYVE1-resident","IFNG","IFNGR1_IFNGR2",0.00882259760099586,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-OLFML3-CX3CR1-resident","IFNG","IFNGR1_IFNGR2",0.0198983253908284,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-TNF-CCL4-inflammatory","IFNG","IFNGR1_IFNGR2",0.0099574854880711,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mono-FCN1-S100A8-S100A9","IFNG","IFNGR1_IFNGR2",0.00568650686772672,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Myeloid-CLEC10A-APC","IFNG","IFNGR1_IFNGR2",0.0150117038458101,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C6-SLC2A1-like","TNF","TNFRSF1A",0.00163997120563201,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C7-APOBEC3A-like","TNF","TNFRSF1A",0.00213632523770896,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-Cycling","TNF","TNFRSF1A",0.00196970181238318,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-FOLR2-LYVE1-resident","TNF","TNFRSF1A",0.0019395675557471,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-OLFML3-CX3CR1-resident","TNF","TNFRSF1A",0.00204888580714087,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-TNF-CCL4-inflammatory","TNF","TNFRSF1A",0.000712581123405845,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mono-FCN1-S100A8-S100A9","TNF","TNFRSF1A",0.00101290819002604,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Myeloid-CLEC10A-APC","TNF","TNFRSF1A",0.000647019847923111,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C6-SLC2A1-like","TNF","TNFRSF1B",0.00353037444999237,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C7-APOBEC3A-like","TNF","TNFRSF1B",0.00224438299037008,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C6-SLC2A1-like","CD8 T","TNF","TNFRSF1B",0.0143857121063086,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C7-APOBEC3A-like","CD8 T","TNF","TNFRSF1B",0.0100710051524049,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","CD8 T","TNF","TNFRSF1B",0.00416295156423505,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mac-TNF-CCL4-inflammatory","CD8 T","TNF","TNFRSF1B",0.0306680428677547,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Mono-FCN1-S100A8-S100A9","CD8 T","TNF","TNFRSF1B",0.00647714638096844,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"Myeloid-CLEC10A-APC","CD8 T","TNF","TNFRSF1B",0.0205657814884995,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-Cycling","TNF","TNFRSF1B",0.00212714397631697,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-FOLR2-LYVE1-resident","TNF","TNFRSF1B",0.00261196733871249,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-OLFML3-CX3CR1-resident","TNF","TNFRSF1B",0.00333815383987181,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mac-TNF-CCL4-inflammatory","TNF","TNFRSF1B",0.00127410641588206,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Mono-FCN1-S100A8-S100A9","TNF","TNFRSF1B",0.00393259173918141,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","Myeloid-CLEC10A-APC","TNF","TNFRSF1B",0.00423714791249712,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"CD8 T","C7-APOBEC3A-like","FASLG","FAS",0.00185822194012325,0,"FASL_FAS","FASL - FAS","FASLG","Secreted Signaling","KEGG: hsa04060","Non-malignant"
"C6-SLC2A1-like","CD8 T","SPP1","CD44",0.0938702960226988,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263","Non-malignant"
"C7-APOBEC3A-like","CD8 T","SPP1","CD44",0.00642880228126422,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263","Non-malignant"
"Mac-Cycling","CD8 T","SPP1","CD44",0.0680280050931429,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","CD8 T","SPP1","CD44",0.0255646658055488,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263","Non-malignant"
"Mac-TNF-CCL4-inflammatory","CD8 T","SPP1","CD44",0.0292800035442868,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263","Non-malignant"
"C6-SLC2A1-like","CD8 T","SPP1","ITGA4_ITGB1",0.0338905241366044,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263","Non-malignant"
"C7-APOBEC3A-like","CD8 T","SPP1","ITGA4_ITGB1",0.00218622418756341,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263","Non-malignant"
"Mac-Cycling","CD8 T","SPP1","ITGA4_ITGB1",0.024120981606686,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","CD8 T","SPP1","ITGA4_ITGB1",0.00880562222740794,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263","Non-malignant"
"Mac-TNF-CCL4-inflammatory","CD8 T","SPP1","ITGA4_ITGB1",0.0101106234433896,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263","Non-malignant"
"Mac-Cycling","CD8 T","RETN","CAP1",0.00247221636889851,0,"RETN_CAP1","RETN - CAP1","RESISTIN","Secreted Signaling","PMID: 30809105","Non-malignant"
"Mac-FOLR2-LYVE1-resident","CD8 T","RETN","CAP1",0.00820013164697985,0,"RETN_CAP1","RETN - CAP1","RESISTIN","Secreted Signaling","PMID: 30809105","Non-malignant"
"Mono-FCN1-S100A8-S100A9","CD8 T","RETN","CAP1",0.0363221322606255,0,"RETN_CAP1","RETN - CAP1","RESISTIN","Secreted Signaling","PMID: 30809105","Non-malignant"
"Myeloid-CLEC10A-APC","CD8 T","RETN","CAP1",0.0105567810241089,0,"RETN_CAP1","RETN - CAP1","RESISTIN","Secreted Signaling","PMID: 30809105","Non-malignant"
"CD8 T","C7-APOBEC3A-like","ANXA1","FPR2",0.013459310270958,0,"ANXA1_FPR2","ANXA1 - FPR2","ANNEXIN","Secreted Signaling","PMID: 23230437","Non-malignant"
"CD8 T","C6-SLC2A1-like","ANXA1","FPR1",0.0124320393303046,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","Non-malignant"
"CD8 T","C7-APOBEC3A-like","ANXA1","FPR1",0.0798047963728388,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","Non-malignant"
"CD8 T","Mac-Cycling","ANXA1","FPR1",0.0368705696225872,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","Non-malignant"
"CD8 T","Mac-FOLR2-LYVE1-resident","ANXA1","FPR1",0.0230936739015054,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","Non-malignant"
"CD8 T","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR1",0.051655912217359,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","Non-malignant"
"CD8 T","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0773583479870692,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","Non-malignant"
"CD8 T","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.062192951925276,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","Non-malignant"
"C6-SLC2A1-like","CD8 T","LGALS9","PTPRC",0.117550792174485,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","Non-malignant"
"C7-APOBEC3A-like","CD8 T","LGALS9","PTPRC",0.124371519378692,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","Non-malignant"
"Mac-Cycling","CD8 T","LGALS9","PTPRC",0.110907020193106,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","Non-malignant"
"Mac-FOLR2-LYVE1-resident","CD8 T","LGALS9","PTPRC",0.0945402393064793,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","CD8 T","LGALS9","PTPRC",0.0994379439572464,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","Non-malignant"
"Mac-TNF-CCL4-inflammatory","CD8 T","LGALS9","PTPRC",0.0293224157378078,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","Non-malignant"
"Mono-FCN1-S100A8-S100A9","CD8 T","LGALS9","PTPRC",0.0320142445303399,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","Non-malignant"
"Myeloid-CLEC10A-APC","CD8 T","LGALS9","PTPRC",0.0773155943958225,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","Non-malignant"
"C6-SLC2A1-like","CD8 T","LGALS9","CD44",0.0511837761356795,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","Non-malignant"
"C7-APOBEC3A-like","CD8 T","LGALS9","CD44",0.0543909991655129,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","Non-malignant"
"Mac-Cycling","CD8 T","LGALS9","CD44",0.0480865582384226,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","Non-malignant"
"Mac-FOLR2-LYVE1-resident","CD8 T","LGALS9","CD44",0.0405673299034215,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","CD8 T","LGALS9","CD44",0.0428011122752165,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","Non-malignant"
"Mac-TNF-CCL4-inflammatory","CD8 T","LGALS9","CD44",0.0120853312563816,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","Non-malignant"
"Mono-FCN1-S100A8-S100A9","CD8 T","LGALS9","CD44",0.0132163224849558,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","Non-malignant"
"Myeloid-CLEC10A-APC","CD8 T","LGALS9","CD44",0.0328197827445621,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","Non-malignant"
"CD8 T","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.0323872263662568,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094","Non-malignant"
"CD8 T","C6-SLC2A1-like","ANXA1","FPR3",0.121141790945109,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511","Non-malignant"
"CD8 T","C7-APOBEC3A-like","ANXA1","FPR3",0.0758860667495088,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511","Non-malignant"
"CD8 T","Mac-Cycling","ANXA1","FPR3",0.0693476991164553,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511","Non-malignant"
