"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","stage"
"Cell cycle cell","C6-SLC2A1-like","TGFB1","TGFbR1_R2",0.00370576695926894,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Endothelia","C6-SLC2A1-like","TGFB1","TGFbR1_R2",0.00741113395046726,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Myeloid","C6-SLC2A1-like","TGFB1","TGFbR1_R2",0.00744111114937858,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Other T","C6-SLC2A1-like","TGFB1","TGFbR1_R2",0.00133834873609993,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"SMC_myoFibroblast","C6-SLC2A1-like","TGFB1","TGFbR1_R2",0.0033194751956218,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"C6-SLC2A1-like","Cell cycle cell","TGFB1","TGFbR1_R2",0.00560661783107436,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"C7-APOBEC3A-like","Cell cycle cell","TGFB1","TGFbR1_R2",0.00505594485670577,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mac-Cycling","Cell cycle cell","TGFB1","TGFbR1_R2",0.00271180780019308,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mac-FOLR2-LYVE1-resident","Cell cycle cell","TGFB1","TGFbR1_R2",0.00187803842947141,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Cell cycle cell","TGFB1","TGFbR1_R2",0.0048355426850083,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mac-TNF-CCL4-inflammatory","Cell cycle cell","TGFB1","TGFbR1_R2",0.00180506006779431,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Cell cycle cell","TGFB1","TGFbR1_R2",0.00505791844868444,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Myeloid-CLEC10A-APC","Cell cycle cell","TGFB1","TGFbR1_R2",0.00693846737451005,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"C6-SLC2A1-like","Endothelia","TGFB1","TGFbR1_R2",0.0082759866635543,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"C7-APOBEC3A-like","Endothelia","TGFB1","TGFbR1_R2",0.00746303472790852,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mac-Cycling","Endothelia","TGFB1","TGFbR1_R2",0.00400498352811104,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mac-FOLR2-LYVE1-resident","Endothelia","TGFB1","TGFbR1_R2",0.00277420284464819,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Endothelia","TGFB1","TGFbR1_R2",0.00713761356291193,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mac-TNF-CCL4-inflammatory","Endothelia","TGFB1","TGFbR1_R2",0.00266657823971696,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Endothelia","TGFB1","TGFbR1_R2",0.00746668967419302,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Myeloid-CLEC10A-APC","Endothelia","TGFB1","TGFbR1_R2",0.0102386330003666,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"C6-SLC2A1-like","Fibroblast","TGFB1","TGFbR1_R2",0.00159631323128477,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"C7-APOBEC3A-like","Fibroblast","TGFB1","TGFbR1_R2",0.00143955739587915,0.02,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Fibroblast","TGFB1","TGFbR1_R2",0.00137683138634617,0.02,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Fibroblast","TGFB1","TGFbR1_R2",0.00143988076364288,0.02,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Myeloid-CLEC10A-APC","Fibroblast","TGFB1","TGFbR1_R2",0.00197658261462722,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Cell cycle cell","Mac-Cycling","TGFB1","TGFbR1_R2",0.00629106750521126,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Endothelia","Mac-Cycling","TGFB1","TGFbR1_R2",0.0125521025595958,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Myeloid","Mac-Cycling","TGFB1","TGFbR1_R2",0.0125966315396391,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Other T","Mac-Cycling","TGFB1","TGFbR1_R2",0.00227741281792704,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"SMC_myoFibroblast","Mac-Cycling","TGFB1","TGFbR1_R2",0.00563549169436223,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Cell cycle cell","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.00160670781061415,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Endothelia","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.00321686737354073,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Myeloid","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.00323065347816598,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident","TGFB1","TGFbR1_R2",0.00143919767099919,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Cell cycle cell","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.00392370674901203,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Endothelia","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.0078423851678357,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Myeloid","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.00787312529941548,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Other T","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.00141789860052177,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","TGFB1","TGFbR1_R2",0.00351472959597736,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Cell cycle cell","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.0022146314641813,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Endothelia","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00443299753479429,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"Myeloid","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00445177693452711,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"SMC_myoFibroblast","Myeloid-CLEC10A-APC","TGFB1","TGFbR1_R2",0.00198374844876063,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"SMC_myoFibroblast","C6-SLC2A1-like","TGFB3","TGFbR1_R2",0.000940127700567833,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"SMC_myoFibroblast","Mac-Cycling","TGFB3","TGFbR1_R2",0.00160007107838294,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident","TGFB3","TGFbR1_R2",0.000407111704644771,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","TGFB3","TGFbR1_R2",0.000996053737915572,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"SMC_myoFibroblast","Myeloid-CLEC10A-APC","TGFB3","TGFbR1_R2",0.000561289536753618,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350","Non-malignant"
"C6-SLC2A1-like","Endothelia","TGFB1","ACVR1_TGFbR",0.00252226298740916,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829","Non-malignant"
"C7-APOBEC3A-like","Endothelia","TGFB1","ACVR1_TGFbR",0.00254987106663929,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829","Non-malignant"
"Mac-Cycling","Endothelia","TGFB1","ACVR1_TGFbR",0.00144267226983827,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829","Non-malignant"
"Mac-FOLR2-LYVE1-resident","Endothelia","TGFB1","ACVR1_TGFbR",0.000998623681077425,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Endothelia","TGFB1","ACVR1_TGFbR",0.00257568597992576,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829","Non-malignant"
"Mac-TNF-CCL4-inflammatory","Endothelia","TGFB1","ACVR1_TGFbR",0.000858940607629582,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Endothelia","TGFB1","ACVR1_TGFbR",0.00234073842624983,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829","Non-malignant"
"Myeloid-CLEC10A-APC","Endothelia","TGFB1","ACVR1_TGFbR",0.00320357749036528,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829","Non-malignant"
"Fibroblast","C7-APOBEC3A-like","WNT5A","FZD1",0.000219858889794914,0,"WNT5A_FZD1","WNT5A - FZD1","ncWNT","Secreted Signaling","KEGG: hsa04310","Non-malignant"
"Fibroblast","Mac-OLFML3-CX3CR1-resident","WNT5A","FZD1",0.00107625717516042,0,"WNT5A_FZD1","WNT5A - FZD1","ncWNT","Secreted Signaling","KEGG: hsa04310","Non-malignant"
"Fibroblast","C7-APOBEC3A-like","WNT5A","FZD2",0.000150021464658359,0,"WNT5A_FZD2","WNT5A - FZD2","ncWNT","Secreted Signaling","KEGG: hsa04310","Non-malignant"
"C6-SLC2A1-like","Cell cycle cell","AREG","EGFR",0.000674206903169612,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C7-APOBEC3A-like","Cell cycle cell","AREG","EGFR",0.000831096535799498,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Cell cycle cell","AREG","EGFR",0.00187195879356556,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Myeloid-CLEC10A-APC","Cell cycle cell","AREG","EGFR",0.0029365133727885,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C6-SLC2A1-like","Fibroblast","AREG","EGFR",0.00194566696664763,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C7-APOBEC3A-like","Fibroblast","AREG","EGFR",0.00239771863982919,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Fibroblast","AREG","EGFR",0.00539002847964852,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Myeloid-CLEC10A-APC","Fibroblast","AREG","EGFR",0.00843834191658724,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C6-SLC2A1-like","SMC_myoFibroblast","AREG","EGFR",0.000474609914545241,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C7-APOBEC3A-like","SMC_myoFibroblast","AREG","EGFR",0.000585080022090223,0.01,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mono-FCN1-S100A8-S100A9","SMC_myoFibroblast","AREG","EGFR",0.00131823859963109,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Myeloid-CLEC10A-APC","SMC_myoFibroblast","AREG","EGFR",0.00206855349441234,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C6-SLC2A1-like","Cell cycle cell","AREG","EGFR_ERBB2",0.000392966080650933,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C7-APOBEC3A-like","Cell cycle cell","AREG","EGFR_ERBB2",0.000484441996378668,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Cell cycle cell","AREG","EGFR_ERBB2",0.00109162970252082,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Myeloid-CLEC10A-APC","Cell cycle cell","AREG","EGFR_ERBB2",0.00171318463159161,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C6-SLC2A1-like","Fibroblast","AREG","EGFR_ERBB2",0.000712070347309907,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C7-APOBEC3A-like","Fibroblast","AREG","EGFR_ERBB2",0.000877763158974577,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Fibroblast","AREG","EGFR_ERBB2",0.00197695488525181,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Myeloid-CLEC10A-APC","Fibroblast","AREG","EGFR_ERBB2",0.00310103364063188,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C6-SLC2A1-like","Cell cycle cell","HBEGF","EGFR",0.00487007411207804,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C7-APOBEC3A-like","Cell cycle cell","HBEGF","EGFR",0.00426571647654075,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-Cycling","Cell cycle cell","HBEGF","EGFR",0.00137176894432202,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-FOLR2-LYVE1-resident","Cell cycle cell","HBEGF","EGFR",0.000982940286694594,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Cell cycle cell","HBEGF","EGFR",0.00378472381392945,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-TNF-CCL4-inflammatory","Cell cycle cell","HBEGF","EGFR",0.00217591159285826,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Cell cycle cell","HBEGF","EGFR",0.00166430162689736,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Myeloid-CLEC10A-APC","Cell cycle cell","HBEGF","EGFR",0.00780262156800265,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C6-SLC2A1-like","Fibroblast","HBEGF","EGFR",0.0139439434126699,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C7-APOBEC3A-like","Fibroblast","HBEGF","EGFR",0.0122273890010703,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-Cycling","Fibroblast","HBEGF","EGFR",0.0039535292052048,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-FOLR2-LYVE1-resident","Fibroblast","HBEGF","EGFR",0.00283497667902386,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Fibroblast","HBEGF","EGFR",0.0108584457528109,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-TNF-CCL4-inflammatory","Fibroblast","HBEGF","EGFR",0.00626163204250741,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Fibroblast","HBEGF","EGFR",0.00479398479493354,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Myeloid-CLEC10A-APC","Fibroblast","HBEGF","EGFR",0.0222183885437706,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C6-SLC2A1-like","SMC_myoFibroblast","HBEGF","EGFR",0.00343256959186919,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C7-APOBEC3A-like","SMC_myoFibroblast","HBEGF","EGFR",0.00300606191617162,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-Cycling","SMC_myoFibroblast","HBEGF","EGFR",0.000965860342100718,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-FOLR2-LYVE1-resident","SMC_myoFibroblast","HBEGF","EGFR",0.000692006971563989,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","SMC_myoFibroblast","HBEGF","EGFR",0.00266672469528888,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-TNF-CCL4-inflammatory","SMC_myoFibroblast","HBEGF","EGFR",0.00153242104392586,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mono-FCN1-S100A8-S100A9","SMC_myoFibroblast","HBEGF","EGFR",0.00117193372377173,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Myeloid-CLEC10A-APC","SMC_myoFibroblast","HBEGF","EGFR",0.00550430201521556,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C6-SLC2A1-like","Cell cycle cell","HBEGF","EGFR_ERBB2",0.00284353616604556,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C7-APOBEC3A-like","Cell cycle cell","HBEGF","EGFR_ERBB2",0.00249003489306526,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-Cycling","Cell cycle cell","HBEGF","EGFR_ERBB2",0.00079977774132035,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-FOLR2-LYVE1-resident","Cell cycle cell","HBEGF","EGFR_ERBB2",0.000572987276326675,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Cell cycle cell","HBEGF","EGFR_ERBB2",0.00220881997118213,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-TNF-CCL4-inflammatory","Cell cycle cell","HBEGF","EGFR_ERBB2",0.00126904037234542,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mono-FCN1-S100A8-S100A9","Cell cycle cell","HBEGF","EGFR_ERBB2",0.000970450604190595,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Myeloid-CLEC10A-APC","Cell cycle cell","HBEGF","EGFR_ERBB2",0.00456138381146139,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C6-SLC2A1-like","Fibroblast","HBEGF","EGFR_ERBB2",0.00514236479858746,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"C7-APOBEC3A-like","Fibroblast","HBEGF","EGFR_ERBB2",0.00450436987525531,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-Cycling","Fibroblast","HBEGF","EGFR_ERBB2",0.00144875066341701,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-FOLR2-LYVE1-resident","Fibroblast","HBEGF","EGFR_ERBB2",0.00103812417891898,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-OLFML3-CX3CR1-resident","Fibroblast","HBEGF","EGFR_ERBB2",0.00399657519709616,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
"Mac-TNF-CCL4-inflammatory","Fibroblast","HBEGF","EGFR_ERBB2",0.00229791681058287,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Non-malignant"
